House ID,dining,River,bathrooms,built,space,farm,Knight,bedrooms,visit,priced,bless,Dock,curse,Location,Capital,Royal Market,Guarding_tower,holy_tree,renovation,price
6e33b7e5,3,35.772047,4,9/13/1603 6:21 AM ,0,0,13.509603,3,0,3/15/1608 8:43 AM,157,57.605279,0,,3.446713,123.956302,220.550782,1,,1386021
6e33b7e7,2,46.22898,4,12/15/1601 11:41 AM ,0,0,93.375727,4,0,5/18/1612 2:35 PM,77,18.743094,0, Cursed Land,82.55524,,94.36299,1,0,1068170
6e33b7eb,4,34.066419,4,7/6/1601 6:42 AM ,0,1,33.388092,4,0,1/4/1607 2:41 AM,138,,1,,22.395725,103.763142,36.390578,0,0,1448031
6e33b7f0,,29.900541,3,10/26/1601 2:58 PM ,0,0,98.675375,4,0,2/26/1611 12:39 AM,72,45.33115,1, The Mountains,88.485283,20.822014,111.446568,0,0,1099865
6e33b7f3,2,93.256312,3,4/5/1604 5:31 AM ,0,1,35.219401,3,0,4/9/1610 2:41 AM,135,135.449532,0, Cursed Land,25.067507,24.882384,248.193213,1,1,1212270
6e33b7f8,2,18.801151,3,11/1/1603 6:47 PM ,0,0,17.658827,4,0,9/8/1607 11:23 PM,153,68.155173,0, King's Landing,6.756209,13.838992,62.703769,1,,1617613
6e33b7fa,4,66.122175,2,8/9/1600 4:22 PM ,0,0,50.589747,4,0,4/3/1608 12:16 AM,120,79.224168,0, The Mountains,39.712535,,112.499254,1,0,1316362
6e33b7fc,4,27.545639,3,12/2/1605 7:14 AM ,0,0,73.52017,4,0,11/1/1611 10:47 AM,97,15.148379,0, The Mountains,63.201001,,218.733262,1,1,1301998
6e33b7ff,3,28.375291,3,12/7/1602 12:16 AM ,,1,53.913114,,,10/14/1608 2:26 AM,117,1.572057,0, Cursed Land,42.978698,50.044631,124.53551,1,0,1240542
6e33b801,,6.341189,4,12/6/1602 8:52 AM ,0,0,34.426685,4,0,1/24/1612 12:38 AM,136,44.44601,1,,23.897689,104.84535,71.661293,0,0,1331878
6e33b806,2,12.10134,4,4/28/1604 5:35 AM ,,0,41.246415,3,0,8/18/1608 4:38 PM,129,20.208174,0, Servant's Premises,30.763684,60.038733,140.856379,1,0,1369125
6e33b80a,4,66.517158,3,2/9/1600 8:39 AM ,0,0,34.370673,3,0,11/23/1607 1:17 PM,136,0.964146,0, The Mountains,23.528495,,41.088239,1,0,1432454
6e33b80f,,6.759412,2,11/18/1603 6:28 AM ,0,0,13.563401,3,0,5/19/1611 4:33 PM,157,,0,,3.201412,29.370589,28.385704,1,0,1522893
6e33b814,4,23.41399,3,4/28/1603 4:11 PM ,0,0,155.793036,4,0,6/25/1611 7:39 PM,15,99.75656,0, The Mountains,145.415273,55.40253,67.399291,1,0,905363
6e33b81a,2,70.76624,,11/18/1606 4:51 PM ,0,0,102.051608,2,0,1/17/1609 5:11 AM,69,15.970871,0, The Mountains,91.156358,77.332708,45.385113,1,0,1077101
6e33b81c,4,7.448981,2,6/15/1605 5:40 AM ,0,0,18.777643,2,0,2/14/1610 7:44 AM,151,,0, King's Landing,8.720016,2.287038,97.07423,1,0,1599986
6e33b821,3,23.574045,,7/14/1604 1:10 AM ,0,0,25.009434,4,0,1/24/1607 3:29 PM,146,38.735936,0, The Mountains,14.18025,,75.561677,1,0,1546385
6e33b826,3,55.557082,2,4/28/1605 1:12 AM ,,1,77.349474,2,0,4/7/1611 6:15 PM,93,15.01547,0, The Mountains,66.979812,5.398168,36.427108,1,0,1278208
6e33b828,3,3.96065,4,8/3/1602 7:46 AM ,0,0,25.579548,3,0,1/20/1609 3:20 PM,145,10.222398,0, The Mountains,15.425664,21.133908,58.318868,1,1,1542928
6e33b82d,3,3.793095,3,6/7/1605 8:58 PM ,,0,24.47712,2,0,5/22/1608 11:49 PM,146,18.479961,0, Servant's Premises,13.691899,31.067638,115.672892,1,0,1519682
6e33b833,3,0.879724,4,5/5/1604 9:50 PM ,0,0,50.210201,4,0,6/15/1609 9:49 AM,121,8.872133,0, The Mountains,39.236347,,98.146402,1,1,1474973
6e33b836,4,18.811327,4,11/26/1601 6:44 AM ,,0,59.079207,,0,3/17/1612 9:42 AM,111,12.153559,0, The Mountains,48.915528,0.8602,53.55025,,0,1293602
6e33b83c,2,13.886606,3,1/17/1605 2:20 AM ,0,0,10.380693,4,0,2/23/1611 5:53 PM,160,,0, The Mountains,0.153064,,49.441205,1,0,1554021
6e33b841,4,6.900945,3,3/9/1605 9:48 AM ,0,0,28.981327,2,0,6/11/1607 9:41 PM,141,62.843138,0, The Mountains,18.911179,,75.166741,1,0,1499823
6e33b845,3,17.082418,4,6/1/1604 6:35 PM ,0,1,29.347515,3,0,11/18/1609 3:37 AM,141,12.30387,0, The Mountains,19.190403,6.900933,,1,,1542553
6e33b849,3,8.681287,2,12/23/1605 4:34 PM ,0,0,13.872985,,0,3/14/1609 10:22 AM,157,14.843286,0, Servant's Premises,3.102394,6.708852,90.968879,1,0,1588120
6e33b84c,3,64.2241,2,4/25/1606 5:17 PM ,0,1,105.09985,2,0,4/14/1609 5:41 PM,66,24.601239,0,,94.402536,70.929849,106.037296,1,0,1107902
6e33b84f,4,53.945246,3,9/16/1603 10:22 PM ,0,0,64.107107,3,0,6/8/1610 5:15 AM,107,62.162313,0, The Mountains,53.248845,29.625831,66.495064,1,0,1303483
6e33b852,4,47.059424,4,10/14/1604 1:52 PM ,0,1,37.288579,3,0,5/20/1612 4:23 PM,133,90.378714,0, Cursed Land,26.950081,24.349799,236.845569,,0,1247435
6e33b854,3,12.464343,4,7/23/1600 12:11 AM ,,0,49.794025,4,0,6/27/1608 12:59 AM,120,65.707138,, Servant's Premises,39.716101,19.041287,66.791242,1,0,1376244
6e33b858,3,44.560962,4,12/11/1603 7:11 PM ,0,0,,4,0,8/7/1612 4:51 AM,74,51.870531,1, Servant's Premises,,42.423085,206.624314,,0,1148545
6e33b85e,4,34.369633,3,5/5/1604 6:47 AM ,0,1,74.541581,3,0,6/26/1609 5:15 AM,96,4.900046,0, Cursed Land,64.09345,,50.054301,1,0,1295789
6e33b860,,81.475449,3,10/5/1601 5:32 AM ,0,0,56.203328,2,0,9/1/1609 12:10 AM,114,33.522479,0, Servant's Premises,45.685502,4.782487,261.871606,1,0,1151354
6e33b862,2,19.587231,4,4/20/1601 12:50 PM ,0,0,51.779822,2,0,5/27/1610 10:23 AM,119,38.538537,0, The Mountains,41.206629,19.788519,195.108265,1,0,1266089
6e33b866,2,11.217393,3,5/19/1600 1:18 PM ,0,1,32.599347,3,0,3/2/1612 12:25 PM,138,85.342727,0, The Mountains,22.358426,8.05872,80.531817,1,1,1372047
6e33b86c,4,0.027212,3,8/11/1601 9:31 PM ,,1,27.117795,3,0,4/17/1612 2:17 PM,144,,0, King's Landing,16.361217,,56.863903,1,0,1531225
6e33b86e,4,33.925168,2,5/10/1606 12:57 AM ,,1,,4,,9/16/1612 7:29 PM,74,59.578064,0, Cursed Land,,25.568732,4.14616,1,1,1327318
6e33b872,3,1.464738,3,9/17/1606 4:32 AM ,0,1,114.627204,4,0,8/22/1609 6:27 PM,56,26.921246,1, The Mountains,103.629791,53.991944,139.584198,0,0,1178476
6e33b876,2,24.523256,4,9/14/1604 12:21 AM ,,0,35.40035,,0,5/25/1608 4:57 AM,135,19.821092,0, Cursed Land,25.247407,45.145501,121.8415,,1,1293382
6e33b87b,2,0.170162,3,1/26/1605 7:48 PM ,,1,17.154171,3,,6/11/1609 7:13 PM,153,,0, Cursed Land,6.821184,,135.356995,1,0,1425713
6e33b87d,3,20.020851,3,9/6/1606 4:12 AM ,0,0,44.866571,4,0,5/5/1612 10:14 PM,125,70.716148,1, Cursed Land,34.507048,,41.236277,0,0,1329956
6e33b880,2,27.714811,3,3/4/1603 10:41 AM ,0,1,67.312544,4,0,11/10/1608 11:52 PM,103,62.126498,0, The Mountains,56.522208,75.202395,47.527237,1,,1298364
6e33b884,,42.87554,4,6/15/1605 2:31 AM ,0,0,33.954983,2,0,1/27/1610 3:36 AM,137,3.69508,0, The Mountains,23.25229,0.297027,46.927105,1,0,1467033
6e33b889,2,59.956167,2,4/13/1602 8:18 AM ,0,0,139.924492,,0,12/15/1608 1:24 AM,31,84.350656,0, King's Landing,129.210565,65.239371,102.906246,1,0,883921
6e33b88c,3,7.65213,3,2/17/1603 8:19 PM ,,1,27.214585,,0,4/8/1609 1:49 PM,143,1.301695,0, The Mountains,17.008521,81.420677,32.366488,1,0,1486043
6e33b890,2,84.93378,2,5/25/1601 12:44 PM ,,0,36.902301,3,0,5/26/1609 5:18 PM,134,28.922632,0, King's Landing,26.428617,0.711407,107.681686,,0,1337152
6e33b896,3,26.949226,4,6/14/1605 1:21 PM ,0,0,37.222612,2,0,4/18/1608 6:36 PM,133,45.645755,0, Servant's Premises,26.984551,101.579919,67.373391,1,0,1350267
6e33b899,4,51.135172,2,12/8/1606 8:31 PM ,0,0,33.298555,2,0,9/11/1609 9:17 AM,137,28.002481,1,,23.12628,,32.448983,1,0,1445231
6e33b89f,2,24.473048,4,7/7/1604 4:53 PM ,0,1,155.21998,3,0,3/7/1608 3:22 AM,15,31.191405,0, The Mountains,144.989198,47.382189,138.269233,1,,921816
6e33b8a4,3,47.559577,2,11/23/1605 2:33 PM ,0,0,108.146079,3,0,2/15/1608 3:36 AM,63,25.948041,0, King's Landing,97.419282,23.971022,87.911475,1,,1215188
6e33b8a8,2,21.482792,4,5/9/1605 8:53 PM ,0,0,93.493231,4,0,3/6/1607 8:19 AM,77,117.623023,0, Cursed Land,82.877996,129.912747,70.261966,1,0,1060843
6e33b8ab,2,39.084789,2,3/5/1604 1:32 PM ,0,1,38.796219,3,0,11/11/1609 12:25 PM,132,22.984894,0, The Mountains,28.311447,56.52363,256.867413,1,0,1325314
6e33b8ad,4,32.199211,2,3/16/1604 9:57 PM ,0,0,35.545631,2,0,4/6/1611 2:28 AM,135,95.307889,0, Servant's Premises,24.785825,16.026498,45.47859,,1,1318350
6e33b8b3,2,30.093342,3,9/5/1604 10:40 PM ,0,0,92.476953,4,0,4/11/1608 8:16 AM,78,46.04081,0, Cursed Land,81.782343,2.53965,64.255923,1,0,1195496
6e33b8b9,4,15.672847,2,8/5/1604 8:25 AM ,,0,23.682902,3,0,10/8/1609 11:52 AM,147,9.877239,0, Servant's Premises,13.16843,,46.124679,,0,1462734
6e33b8bb,4,34.95582,2,11/22/1604 9:59 AM ,,1,56.698938,3,,11/2/1609 8:26 AM,114,35.592767,1, The Mountains,46.137313,121.795012,100.989268,0,,1269054
6e33b8c1,,82.464411,2,7/27/1605 12:37 AM ,0,0,48.918221,2,0,2/6/1609 10:33 AM,122,18.16806,0, King's Landing,38.117292,89.63254,14.930807,1,1,1323444
6e33b8c7,4,5.174234,3,12/1/1602 8:19 PM ,0,1,39.163922,2,0,2/14/1608 5:34 AM,131,25.137055,0, The Mountains,28.974209,,74.902108,1,0,1453293
6e33b8cd,4,15.241029,3,11/27/1601 2:57 PM ,,0,89.992864,,0,1/20/1610 1:32 AM,81,,0,,79.288269,2.409229,163.175907,1,0,1213877
6e33b8d3,3,21.683797,4,12/15/1601 10:18 PM ,0,0,48.877139,2,0,5/18/1609 3:59 PM,122,24.791783,0,,38.005739,74.112205,,1,,1309011
6e33b8d5,3,54.767645,4,11/3/1604 8:37 PM ,0,1,56.049225,4,0,2/24/1607 4:44 AM,114,28.691259,0, Servant's Premises,45.56957,,30.812382,1,0,1403873
6e33b8d8,4,34.55174,,5/25/1601 7:49 PM ,0,0,84.433403,4,0,5/3/1610 8:46 AM,86,81.500633,0, Cursed Land,73.989712,14.388932,100.048331,,1,1133364
6e33b8db,,68.588709,4,4/7/1602 1:41 AM ,0,1,76.059891,2,0,4/12/1608 4:52 AM,95,40.257091,1, Cursed Land,65.062823,4.795026,174.749706,0,0,1128552
6e33b8dd,2,22.788287,3,12/14/1603 3:32 PM ,0,0,17.373998,4,0,8/26/1611 11:35 AM,154,59.597031,0, The Mountains,6.498038,20.0901,255.202012,1,0,1449297
6e33b8e1,2,15.738124,2,6/26/1606 8:54 PM ,,0,30.616406,3,0,5/21/1608 5:50 AM,140,27.589982,, The Mountains,20.38731,9.243873,57.897168,1,,1534530
6e33b8e3,3,20.394888,4,2/1/1600 8:41 PM ,0,1,73.15762,2,0,7/10/1607 5:51 PM,97,3.859503,0, The Mountains,62.614592,,197.573396,1,0,1242759
6e33b8e6,,21.332452,2,2/5/1605 5:36 AM ,0,0,112.481839,2,0,7/14/1607 8:22 AM,58,25.605522,0, The Mountains,101.906036,15.138421,2.190763,,0,1112460
6e33b8ec,4,21.415704,4,9/28/1604 8:33 PM ,0,1,,3,0,1/15/1609 7:19 AM,74,8.487133,0, The Mountains,,49.500018,261.127508,1,,1362004
6e33b8ef,2,23.401538,3,9/1/1605 10:22 AM ,0,0,89.582612,3,0,9/1/1611 6:16 AM,81,4.169808,0, The Mountains,79.153631,26.256844,138.776731,1,0,1201620
6e33b8f2,,24.473967,4,9/22/1605 12:56 PM ,0,0,21.468288,2,0,3/1/1609 2:44 PM,149,122.843142,0,,10.597445,17.91446,0.992386,1,0,1470594
6e33b8f8,2,2.252638,4,9/27/1600 10:30 AM ,0,0,14.482995,2,0,4/4/1611 7:50 PM,156,5.330513,0, Servant's Premises,3.607958,83.468413,47.665941,1,0,1391067
6e33b8fc,3,12.352904,2,8/20/1605 6:53 PM ,0,0,34.42224,2,0,2/1/1609 12:56 PM,136,92.646474,0, Servant's Premises,24.170793,4.910423,170.261775,1,0,1416601
6e33b902,3,6.52094,2,10/19/1605 12:53 AM ,,1,29.121268,4,0,7/1/1612 3:11 AM,141,59.090203,, King's Landing,18.720612,32.283341,4.830684,1,,1577969
6e33b907,3,6.919652,4,5/4/1605 1:50 PM ,0,0,37.415078,3,0,8/28/1607 9:11 PM,133,23.905919,0, The Mountains,27.319863,42.67259,123.963845,1,1,1488812
6e33b90d,,58.416307,4,3/27/1604 3:16 PM ,0,1,27.072316,2,0,12/16/1608 10:31 AM,143,1.337492,1, Servant's Premises,16.627778,81.508557,162.36337,0,1,1353263
6e33b910,4,5.378768,3,4/17/1605 6:21 PM ,0,0,14.364669,2,0,4/4/1608 3:31 AM,156,9.128786,0, Servant's Premises,3.89021,70.328404,100.21137,1,0,1533404
6e33b914,2,54.603801,4,6/7/1600 12:15 AM ,0,0,61.240575,3,0,10/22/1610 11:38 AM,109,61.886892,0, The Mountains,51.019873,27.709202,10.2731,1,,1229732
6e33b919,2,31.527812,3,12/3/1603 8:22 AM ,0,1,24.923812,4,0,2/19/1612 2:10 AM,146,36.435249,0, The Mountains,14.348837,24.488643,118.842682,1,1,1487460
6e33b91e,3,54.29417,2,12/17/1604 3:31 PM ,0,1,79.432607,2,0,8/14/1610 11:48 PM,91,26.561555,0,,69.36622,30.19147,32.644458,,0,1195659
6e33b922,3,7.853674,3,10/13/1600 3:50 PM ,0,1,26.916267,3,0,11/5/1607 7:30 PM,144,23.432358,0, The Mountains,16.292641,84.150893,147.765054,,0,1380371
6e33b927,3,17.10079,4,5/21/1605 2:17 PM ,0,0,18.493252,3,0,4/19/1612 8:59 PM,152,59.107789,, King's Landing,7.804241,24.879924,43.122254,1,1,1589439
6e33b92d,3,47.46411,3,2/19/1604 6:51 PM ,0,0,27.074108,3,0,5/8/1609 9:14 AM,143,46.257536,0, King's Landing,16.528987,67.539549,134.444144,1,0,1438416
6e33b933,,15.364531,4,10/4/1603 12:46 AM ,,1,81.949892,3,,7/1/1608 12:17 PM,88,,0, Cursed Land,71.784738,105.754499,94.457711,1,0,1091340
6e33b939,2,42.737076,,11/13/1600 1:53 AM ,0,1,24.601948,3,0,12/13/1609 7:51 PM,145,47.813923,0, The Mountains,14.543761,8.414916,95.058371,1,0,1433949
6e33b93b,4,84.795445,3,12/25/1606 6:28 PM ,0,0,23.458776,3,0,3/10/1612 4:37 AM,147,26.347412,1,,12.581339,13.037473,85.798133,,0,1417569
6e33b940,3,27.427264,4,5/3/1603 1:41 AM ,0,1,,3,0,6/24/1610 1:21 PM,74,88.5862,0, Servant's Premises,,23.601001,3.924684,1,1,1337611
6e33b946,2,9.779395,3,7/21/1606 11:27 PM ,,0,35.634933,3,0,12/11/1610 8:47 AM,135,69.322031,0, The Mountains,24.941326,33.719205,288.596059,1,0,1351534
6e33b94c,4,17.411706,4,7/10/1606 8:28 PM ,0,0,75.465473,3,0,10/9/1611 8:46 AM,95,15.377429,0, King's Landing,64.914485,11.668342,265.648118,1,0,1337601
6e33b94f,4,14.481873,4,10/28/1606 12:57 PM ,,0,53.282433,4,0,6/10/1610 1:42 PM,117,91.738,0, Servant's Premises,43.215331,,199.697229,1,0,1336077
6e33b952,4,77.249609,4,12/6/1605 5:41 AM ,0,0,57.125713,3,0,5/18/1611 6:44 AM,113,118.137131,0, Servant's Premises,46.981222,26.039193,253.166649,,0,1167940
6e33b957,3,45.107243,4,10/22/1602 10:45 PM ,0,0,16.48186,3,0,6/5/1612 3:25 PM,154,,1, The Mountains,5.575911,,36.688613,0,0,1425222
6e33b959,4,22.096012,4,6/2/1606 5:57 PM ,0,0,34.325484,2,0,2/19/1609 11:48 PM,136,38.893758,0,,24.065743,48.925461,100.446282,1,0,1468383
6e33b95e,3,2.852678,3,3/24/1605 5:35 AM ,0,1,83.11287,3,0,8/19/1612 5:38 AM,87,,0, Servant's Premises,72.662552,18.799389,156.662357,1,0,1219521
6e33b964,,20.265816,2,6/13/1601 1:32 AM ,,1,21.317483,4,,12/7/1612 7:24 PM,149,51.832471,0,,10.709978,32.869269,174.58594,,0,1321581
6e33b968,4,8.40586,2,7/3/1604 5:11 PM ,0,0,16.356223,2,0,2/28/1611 2:31 PM,154,17.588063,0, Servant's Premises,5.680612,53.83829,88.176542,,0,1427774
6e33b96d,,2.965138,3,6/8/1604 1:15 PM ,0,0,87.796641,3,0,2/28/1609 9:35 PM,83,50.314344,0, King's Landing,77.038114,35.352995,216.505866,1,0,1222648
6e33b96f,3,20.764235,4,12/4/1605 12:52 PM ,0,0,,2,0,7/2/1612 8:38 AM,74,,0, The Mountains,,29.951382,126.713323,1,0,1300225
6e33b971,4,13.149843,4,10/7/1601 11:22 PM ,0,0,56.855472,3,0,11/4/1608 2:29 PM,113,9.883937,0, The Mountains,46.643826,82.874386,148.995202,1,0,1325592
6e33b976,3,34.523917,4,12/12/1600 2:17 PM ,0,0,51.42738,3,0,5/25/1611 3:16 PM,119,115.270641,, Servant's Premises,40.900854,1.692266,259.847124,,0,1124273
6e33b979,2,28.639103,2,2/25/1606 12:51 AM ,0,0,12.665856,3,0,2/17/1612 6:45 AM,158,39.937617,0, The Mountains,2.173207,38.834471,54.770271,1,0,1510302
6e33b97b,4,34.24218,3,7/17/1601 1:53 AM ,0,0,57.157223,2,0,12/2/1610 2:43 PM,113,21.762881,0, The Mountains,46.549067,,245.673217,1,0,1235575
6e33b97f,4,6.638529,4,9/15/1606 2:18 PM ,,1,73.646917,4,0,1/3/1608 5:50 PM,97,32.25625,0,,62.793533,19.435334,89.942293,,,1380614
6e33b983,3,10.178163,2,11/13/1603 11:59 PM ,0,0,77.503505,4,0,7/22/1611 2:27 PM,93,62.834542,0, Cursed Land,66.734527,96.490129,85.125456,1,0,1136671
6e33b985,4,67.396567,4,10/23/1604 8:16 PM ,0,0,,,0,8/1/1610 1:17 PM,74,51.265992,0, The Mountains,,11.526092,74.534049,,0,1262103
6e33b988,4,48.008858,2,4/24/1600 9:11 AM ,0,0,17.45091,3,0,4/13/1608 12:47 AM,153,20.412464,0, Servant's Premises,7.044416,,45.270104,1,0,1485613
6e33b98e,3,6.827734,,6/4/1602 5:54 AM ,0,0,14.813222,4,0,12/9/1609 6:15 PM,156,,1, The Mountains,4.230582,106.885343,14.888669,0,1,1480118
6e33b994,2,46.465513,2,11/4/1604 1:20 AM ,0,0,,4,0,5/25/1608 12:10 AM,74,64.600187,1, The Mountains,,34.657661,62.852234,0,0,1335708
6e33b996,2,21.705285,2,3/22/1604 1:17 PM ,0,0,18.311574,4,0,10/26/1612 5:28 PM,152,23.637359,0, The Mountains,8.22809,66.485312,102.946507,1,0,1444547
6e33b999,,31.303133,4,10/18/1602 2:31 AM ,0,0,121.024871,4,0,12/6/1607 10:44 AM,49,80.257425,0, Cursed Land,110.538346,,203.788955,,0,894516
6e33b99b,2,21.37318,4,1/15/1605 6:15 PM ,0,0,83.009611,4,0,8/14/1609 8:26 AM,88,50.194605,1, The Mountains,72.261676,100.166439,75.66524,0,0,1180907
6e33b9a0,4,39.032009,2,10/14/1605 7:31 PM ,,0,,3,0,4/11/1609 7:49 AM,74,14.133097,0, The Mountains,,46.10135,234.352502,1,0,1337031
6e33b9a4,2,4.151801,3,10/24/1600 2:14 PM ,0,0,47.61331,4,0,2/10/1610 12:57 AM,123,55.988369,1, The Mountains,36.969539,33.725647,35.603434,0,0,1360120
6e33b9a7,2,3.001417,4,1/16/1604 3:53 AM ,0,0,32.17864,4,0,3/19/1612 4:50 AM,139,88.898602,0, Cursed Land,21.4404,75.595951,137.641105,,0,1252922
6e33b9ac,2,3.345741,3,6/11/1606 11:27 AM ,0,0,140.712466,2,0,12/27/1607 7:41 AM,30,21.611125,0, King's Landing,130.251727,72.314051,,1,0,1016014
6e33b9ae,2,4.879693,2,7/15/1604 6:23 AM ,0,1,41.844265,3,0,5/17/1609 5:16 PM,129,4.772829,0, King's Landing,31.276635,141.328664,70.637153,1,0,1424780
6e33b9b2,2,11.326728,4,7/21/1606 4:50 PM ,0,0,28.28014,2,0,12/10/1611 6:10 AM,142,49.947166,0, King's Landing,17.673551,93.906998,,,0,1352017
6e33b9b7,4,56.019981,2,3/19/1603 11:37 AM ,,0,23.332201,4,0,9/3/1611 6:28 AM,148,64.461946,0,,12.400616,136.837083,66.060259,,0,1311306
6e33b9bc,3,12.914127,,9/14/1604 6:14 PM ,0,0,79.806137,2,0,4/19/1609 2:48 AM,91,92.221438,0, The Mountains,68.900516,99.442971,117.668683,,0,1079157
6e33b9c2,2,3.157655,3,9/19/1604 12:10 AM ,0,0,12.343239,4,0,11/13/1610 11:45 AM,158,116.088897,0, Servant's Premises,1.609371,,54.100889,1,0,1468357
6e33b9c6,3,57.927424,4,11/9/1601 8:55 AM ,,1,74.992669,3,,1/12/1610 8:26 AM,95,29.706832,0,,64.605163,46.045147,8.803563,1,0,1204030
6e33b9ca,2,35.699208,,8/6/1604 7:31 AM ,0,0,20.928803,4,0,5/19/1608 3:52 PM,150,11.373263,0, King's Landing,10.498911,34.325065,,1,0,1576187
6e33b9d0,3,30.041048,4,1/14/1606 10:37 AM ,,1,68.809189,2,0,5/6/1610 2:29 PM,102,63.09099,0, The Mountains,57.842011,,252.361988,,0,1163592
6e33b9d3,3,19.052679,2,4/24/1603 12:41 PM ,,1,60.052613,4,0,9/1/1610 7:27 PM,111,40.675202,0, The Mountains,49.064995,144.655407,57.704639,1,0,1304991
6e33b9d7,2,25.392192,2,6/24/1602 9:36 AM ,0,1,57.768365,3,0,8/22/1612 6:47 AM,113,9.891643,0, The Mountains,47.209444,16.096214,187.826424,1,0,1298829
6e33b9da,3,0.914805,4,5/8/1602 8:30 PM ,0,1,38.642528,,0,7/23/1612 11:44 AM,132,11.71463,0, Servant's Premises,28.382502,2.992005,241.575699,1,0,1360114
6e33b9dd,4,42.158827,4,3/10/1600 1:52 PM ,0,0,39.303458,4,0,5/10/1612 5:45 PM,131,49.311928,0, Cursed Land,29.082202,33.090881,91.101032,1,0,1324848
6e33b9df,4,72.703336,3,5/13/1600 9:44 AM ,0,0,80.603771,4,0,7/7/1608 6:14 PM,90,55.480272,0, The Mountains,70.429214,94.952864,43.809521,1,0,1195901
6e33b9e3,3,43.323513,2,2/12/1605 4:40 AM ,0,0,36.387749,2,0,2/6/1608 12:36 AM,134,15.11115,1, Cursed Land,25.838744,19.536515,16.131294,0,0,1399861
6e33b9e8,3,22.214018,3,6/17/1606 9:15 PM ,0,0,14.109664,2,0,8/4/1607 8:36 PM,157,32.235708,1, The Mountains,3.257497,37.053172,107.062709,0,0,1529027
6e33b9ea,3,32.051807,4,11/1/1606 2:26 PM ,0,0,23.871129,2,0,12/22/1607 1:52 AM,147,15.979386,1, King's Landing,12.882677,97.584017,208.388562,1,0,1439987
6e33b9ee,2,62.071314,3,7/13/1601 3:20 AM ,0,0,88.731801,4,0,12/7/1608 8:28 PM,82,137.485939,0, Servant's Premises,77.961702,73.14272,202.974447,1,0,994544
6e33b9f2,4,19.98377,3,1/12/1602 4:33 PM ,0,1,28.300204,3,0,1/25/1610 5:58 PM,142,29.610004,0,,17.789355,46.933701,226.042671,1,0,1440002
6e33b9f5,,36.410316,4,6/19/1606 9:32 PM ,0,0,11.951796,4,0,10/24/1607 9:12 AM,158,17.972624,0, Servant's Premises,1.577112,77.788422,24.969241,,1,1498555
6e33b9fb,4,1.001949,4,11/7/1602 5:12 AM ,0,0,21.99651,2,0,3/4/1608 9:55 PM,149,1.362922,0, The Mountains,11.497089,91.835898,71.987893,1,0,1490157
6e33ba01,2,65.762725,2,7/23/1604 6:57 PM ,0,1,24.025862,2,0,7/21/1609 3:40 PM,147,39.378734,0, King's Landing,13.375453,116.741797,100.730612,,1,1328277
6e33ba03,3,30.765209,4,2/24/1600 11:22 AM ,0,0,62.114727,2,0,4/2/1612 2:39 AM,109,25.048027,0, The Mountains,51.12966,42.504701,213.353186,,1,1120769
6e33ba07,3,62.174961,4,5/16/1603 6:55 PM ,0,0,19.371922,4,0,12/7/1608 4:22 AM,151,114.182786,0, King's Landing,8.62695,25.550158,172.891759,1,0,1482797
6e33ba0a,3,10.829049,3,6/20/1600 8:30 AM ,0,0,46.877264,4,0,4/21/1609 2:54 PM,124,54.03863,0, Cursed Land,36.429361,,82.279666,1,,1322393
6e33ba0c,4,6.197838,4,3/26/1603 6:53 PM ,0,1,98.928671,4,0,9/1/1607 8:18 PM,72,48.012552,0, The Mountains,88.094618,18.595778,150.537209,1,0,1312521
6e33ba12,3,72.38416,3,6/13/1604 11:51 AM ,,0,51.002357,2,0,12/7/1611 1:44 PM,120,38.558684,1,,40.089748,53.59306,109.780128,0,,1233288
6e33ba15,2,1.288445,3,3/20/1602 1:32 PM ,,0,14.724524,2,0,12/20/1608 7:52 AM,155,11.708027,0, Servant's Premises,4.51238,19.09656,29.493262,1,0,1498139
6e33ba1a,3,68.053999,4,11/25/1604 8:30 AM ,0,0,17.135279,2,0,12/3/1610 3:28 AM,153,37.076777,0, King's Landing,7.063254,,40.315587,,0,1420711
6e33ba1f,4,3.878149,3,8/3/1602 9:20 AM ,,0,15.888132,4,0,2/8/1611 4:36 PM,154,35.381339,1, The Mountains,5.789771,11.167625,112.118447,0,0,1551300
6e33ba25,3,54.975328,,7/27/1605 5:13 PM ,0,1,70.123964,4,0,10/24/1608 3:11 PM,100,34.547206,0, King's Landing,59.658273,44.380661,,,0,1324265
6e33ba2b,2,1.520626,4,9/13/1600 11:36 PM ,0,0,10.226809,4,0,5/9/1612 4:30 PM,160,44.492912,0, The Mountains,0.00273,9.167124,181.310256,1,1,1497994
6e33ba2d,,76.780142,2,2/27/1606 3:58 AM ,0,0,46.959774,4,0,12/17/1607 9:43 PM,124,38.908403,0, The Mountains,36.165038,1.671672,189.586562,1,1,1392905
6e33ba30,3,27.41485,3,10/15/1603 8:40 AM ,0,0,54.131717,2,0,7/8/1608 7:47 PM,116,28.686251,1, The Mountains,43.740981,36.92367,149.233143,,0,1248150
6e33ba34,2,22.385544,2,12/14/1603 11:56 AM ,0,0,50.971316,3,0,7/9/1609 8:48 AM,119,29.970021,0, The Mountains,40.766421,113.409082,116.452939,1,0,1269244
